1	11395
2	5593
3	6109
4	4314
5	4326
6	3694
7	3413
8	1755
9	2593
10	2184
11	2711
12	2002
13	2413
14	2117
15	2355
16	2031
17	2008
18	1496
19	1531
20	1670
21	1320
22	1157
23	949
24	956
25	985
26	1064
27	923
28	1026
29	861
30	886
31	789
32	493
33	406
34	440
35	406
36	351
37	428
38	399
39	406
40	429
41	330
42	202
43	117
44	169
45	107
46	102
47	236
48	222
49	250
50	263
51	264
52	205
53	226
54	183
55	184
56	89
57	123
58	86
59	44
60	53
61	43
62	55
63	77
64	28
65	61
66	42
67	47
68	56
69	45
70	40
71	46
72	74
73	42
74	74
75	83
76	54
77	33
78	22
79	20
80	20
81	14
82	14
83	18
84	18
85	15
86	4
87	14
88	9
89	13
90	9
91	15
92	14
93	11
94	12
95	17
96	13
97	9
98	8
99	16
100	9
101	9
102	10
103	20
104	9
105	7
106	8
107	6
108	3
109	12
110	5
111	14
112	6
113	10
114	7
115	8
116	6
117	5
118	4
119	8
120	9
121	17
122	12
123	13
124	5
125	9
126	10
127	12
128	6
129	2
130	3
131	3
132	3
133	2
134	2
135	2
136	3
138	1
139	1
144	1
145	1
146	1
148	2
149	1
151	1
152	1
