1	6864
2	4965
3	3840
4	2939
5	2491
6	1873
7	1602
8	1362
9	1189
10	996
11	946
12	763
13	707
14	601
15	507
16	490
17	472
18	398
19	348
20	367
21	306
22	264
23	273
24	254
25	235
26	204
27	192
28	192
29	174
30	183
31	199
32	156
33	151
34	129
35	122
36	131
37	122
38	113
39	95
40	111
41	102
42	97
43	87
44	92
45	84
46	85
47	87
48	69
49	77
50	73
51	73
52	73
53	60
54	68
55	56
56	55
57	72
58	68
59	53
60	44
61	48
62	43
63	49
64	52
65	34
66	54
67	42
68	35
69	44
70	46
71	50
72	43
73	40
74	50
75	30
76	34
77	32
78	36
79	23
80	30
81	40
82	32
83	37
84	24
85	25
86	41
87	25
88	30
89	28
90	33
91	27
92	25
93	30
94	25
95	27
96	28
97	30
98	27
99	14
100	16
101	18
102	20
103	28
104	24
105	21
106	13
107	23
108	22
109	15
110	20
111	20
112	20
113	14
114	15
115	16
116	19
117	15
118	15
119	17
120	15
121	23
122	11
123	21
124	16
125	15
126	16
127	7
128	10
129	13
130	11
131	16
132	18
133	11
134	10
135	8
136	10
137	14
138	8
139	10
140	10
141	5
142	5
143	10
144	7
145	11
146	7
147	7
148	5
149	10
150	7
151	12
152	6
153	9
154	5
155	6
156	5
157	9
158	9
159	6
160	6
161	6
162	3
163	9
164	2
165	6
166	2
167	6
168	5
169	3
170	5
171	5
172	5
173	4
174	5
175	11
176	1
177	2
178	6
179	2
180	1
182	3
183	7
184	7
185	2
186	2
187	5
188	3
189	2
190	2
191	5
192	3
193	2
194	3
196	2
197	1
198	2
200	1
201	2
202	1
203	1
204	1
205	3
206	2
207	1
209	1
210	1
211	1
212	1
213	1
214	2
216	1
221	2
222	2
223	2
230	1
231	2
232	2
236	1
240	1
241	1
248	1
250	2
255	1
285	1
