1	6700
2	5124
3	3724
4	3041
5	2282
6	1963
7	1583
8	1398
9	1177
10	1039
11	821
12	776
13	642
14	583
15	543
16	491
17	470
18	388
19	372
20	350
21	322
22	293
23	270
24	282
25	245
26	223
27	208
28	189
29	188
30	185
31	156
32	165
33	152
34	134
35	140
36	147
37	125
38	116
39	126
40	118
41	110
42	89
43	116
44	83
45	94
46	78
47	69
48	74
49	67
50	73
51	72
52	78
53	64
54	61
55	64
56	58
57	59
58	60
59	53
60	75
61	61
62	58
63	41
64	50
65	60
66	38
67	37
68	53
69	46
70	48
71	32
72	46
73	37
74	48
75	38
76	36
77	30
78	37
79	34
80	31
81	30
82	29
83	25
84	28
85	33
86	29
87	30
88	28
89	30
90	19
91	27
92	23
93	34
94	26
95	18
96	28
97	23
98	17
99	26
100	17
101	23
102	31
103	21
104	21
105	26
106	19
107	13
108	19
109	24
110	13
111	16
112	18
113	21
114	12
115	17
116	15
117	12
118	22
119	19
120	9
121	18
122	10
123	8
124	12
125	8
126	14
127	9
128	10
129	12
130	18
131	11
132	9
133	7
134	10
135	15
136	11
137	5
138	4
139	10
140	8
141	12
142	7
143	11
144	14
145	12
146	6
147	6
148	5
149	4
150	8
151	11
152	14
153	7
154	13
155	5
156	13
157	7
158	7
159	4
160	8
161	3
162	12
163	6
164	3
165	6
166	5
167	4
168	2
169	4
170	3
171	3
172	3
173	4
174	4
175	3
176	4
177	3
178	5
179	4
180	7
181	4
183	2
184	5
185	1
186	2
187	2
188	3
189	3
190	2
191	3
192	4
193	3
194	1
195	5
197	5
198	1
201	2
203	1
204	1
205	2
206	2
207	1
212	2
214	3
216	1
217	3
218	1
219	3
220	2
224	1
239	2
241	1
243	1
244	2
248	1
251	1
