1	6884
2	5300
3	5132
4	4375
5	3788
6	3039
7	2718
8	2285
9	2051
10	1727
11	1525
12	1379
13	1184
14	1123
15	1011
16	878
17	837
18	741
19	716
20	638
21	592
22	565
23	482
24	502
25	495
26	418
27	390
28	371
29	365
30	350
31	354
32	267
33	298
34	273
35	248
36	250
37	258
38	256
39	210
40	215
41	173
42	200
43	179
44	198
45	159
46	157
47	156
48	148
49	141
50	124
51	154
52	115
53	130
54	116
55	123
56	108
57	108
58	97
59	108
60	91
61	88
62	109
63	88
64	100
65	104
66	93
67	105
68	95
69	75
70	72
71	70
72	84
73	78
74	66
75	79
76	52
77	78
78	44
79	64
80	73
81	51
82	63
83	67
84	63
85	50
86	53
87	55
88	49
89	51
90	53
91	41
92	48
93	51
94	53
95	38
96	47
97	46
98	46
99	43
100	39
101	36
102	32
103	27
104	32
105	32
106	35
107	37
108	26
109	48
110	28
111	24
112	29
113	33
114	26
115	34
116	32
117	35
118	32
119	20
120	25
121	15
122	24
123	32
124	26
125	22
126	18
127	24
128	14
129	17
130	22
131	18
132	14
133	16
134	19
135	12
136	13
137	13
138	17
139	13
140	18
141	6
142	12
143	10
144	6
145	17
146	7
147	16
148	14
149	7
150	11
151	8
152	9
153	6
154	6
155	7
156	6
157	9
158	10
159	4
160	8
161	5
162	4
163	5
164	8
165	7
166	6
167	7
168	5
169	7
170	4
171	3
172	5
173	5
174	2
175	1
176	4
177	5
178	4
179	5
180	1
181	5
182	3
183	3
184	1
186	2
187	3
188	5
189	2
190	1
191	3
192	2
193	3
194	1
196	1
197	1
199	3
201	2
202	1
204	2
205	1
206	1
210	1
213	1
217	1
223	1
230	2
235	1
239	1
244	1
