1	5921
2	3873
3	4485
4	3740
5	3988
6	3377
7	3198
8	2836
9	2678
10	2430
11	2145
12	1944
13	1740
14	1698
15	1571
16	1334
17	1331
18	1168
19	1169
20	1002
21	958
22	862
23	812
24	822
25	771
26	700
27	623
28	653
29	572
30	536
31	519
32	486
33	479
34	449
35	411
36	409
37	393
38	378
39	340
40	318
41	347
42	286
43	289
44	284
45	254
46	268
47	244
48	249
49	211
50	249
51	222
52	240
53	230
54	212
55	207
56	196
57	184
58	158
59	158
60	160
61	166
62	157
63	157
64	130
65	142
66	127
67	120
68	131
69	109
70	108
71	117
72	105
73	103
74	111
75	113
76	92
77	82
78	108
79	73
80	93
81	78
82	89
83	84
84	86
85	71
86	61
87	62
88	69
89	70
90	75
91	51
92	50
93	54
94	59
95	45
96	41
97	58
98	45
99	43
100	46
101	47
102	44
103	38
104	44
105	32
106	29
107	28
108	27
109	33
110	25
111	34
112	38
113	26
114	28
115	26
116	35
117	25
118	19
119	20
120	19
121	20
122	20
123	19
124	17
125	12
126	20
127	17
128	14
129	12
130	18
131	21
132	15
133	8
134	13
135	11
136	16
137	8
138	5
139	10
140	13
141	8
142	3
143	5
144	8
145	4
146	7
147	6
148	8
149	4
150	9
151	5
152	5
153	1
154	3
155	7
156	2
157	4
158	4
159	2
160	2
161	3
162	3
163	1
164	2
165	3
166	5
167	1
168	1
169	3
171	3
172	1
173	2
174	1
176	1
177	2
178	1
179	1
180	1
181	3
182	1
184	2
186	1
188	1
194	1
195	1
196	1
201	2
214	1
220	1
238	1
266	1
