1	5284
2	3629
3	2475
4	2025
5	1609
6	1404
7	1173
8	1155
9	965
10	820
11	799
12	680
13	669
14	600
15	613
16	543
17	515
18	468
19	511
20	410
21	394
22	410
23	324
24	369
25	346
26	318
27	314
28	293
29	273
30	270
31	303
32	228
33	238
34	251
35	243
36	207
37	216
38	211
39	182
40	229
41	185
42	164
43	210
44	181
45	191
46	186
47	159
48	175
49	204
50	151
51	161
52	151
53	152
54	150
55	150
56	135
57	122
58	162
59	151
60	139
61	154
62	102
63	123
64	132
65	116
66	119
67	111
68	99
69	110
70	118
71	113
72	123
73	93
74	99
75	100
76	92
77	93
78	88
79	100
80	89
81	87
82	102
83	92
84	85
85	85
86	79
87	85
88	76
89	99
90	68
91	85
92	86
93	93
94	96
95	79
96	81
97	71
98	74
99	67
100	69
101	70
102	90
103	79
104	59
105	61
106	67
107	61
108	63
109	57
110	67
111	61
112	63
113	54
114	57
115	46
116	66
117	63
118	62
119	59
120	56
121	54
122	55
123	64
124	60
125	49
126	45
127	52
128	64
129	56
130	56
131	52
132	47
133	49
134	56
135	46
136	61
137	47
138	54
139	61
140	53
141	51
142	44
143	38
144	53
145	44
146	40
147	43
148	43
149	41
150	47
151	52
152	45
153	52
154	44
155	27
156	49
157	41
158	27
159	37
160	33
161	36
162	35
163	33
164	29
165	36
166	36
167	33
168	29
169	34
170	39
171	41
172	39
173	39
174	32
175	21
176	23
177	27
178	27
179	35
180	26
181	37
182	28
183	28
184	19
185	28
186	29
187	32
188	25
189	29
190	33
191	26
192	32
193	22
194	26
195	20
196	28
197	25
198	26
199	17
200	20
201	20
202	20
203	26
204	21
205	19
206	20
207	24
208	17
209	20
210	21
211	24
212	20
213	18
214	18
215	14
216	17
217	24
218	15
219	12
220	17
221	17
222	13
223	14
224	23
225	16
226	16
227	10
228	15
229	8
230	21
231	17
232	14
233	15
234	14
235	9
236	17
237	7
238	6
239	10
240	11
241	8
242	12
243	12
244	10
245	10
246	9
247	17
248	10
249	11
250	13
251	9
252	8
253	6
254	7
255	7
256	8
257	10
258	11
259	13
260	10
261	8
262	10
263	8
264	10
265	7
266	4
267	6
268	10
269	10
270	5
271	7
272	9
273	6
274	6
275	11
276	6
277	2
278	8
279	9
280	10
281	6
282	7
283	6
284	6
285	6
286	3
287	4
288	4
289	6
290	5
291	2
292	6
293	3
294	6
295	6
296	6
297	4
298	7
299	1
300	6
301	5
302	4
303	8
304	4
305	3
306	8
307	4
308	5
309	4
310	4
311	3
312	2
313	2
314	2
315	5
316	5
317	1
318	3
319	5
320	9
321	2
322	3
323	4
325	4
326	5
327	3
329	3
330	3
331	2
332	1
333	2
334	2
335	2
336	3
337	2
339	1
341	3
342	1
344	5
345	5
346	1
347	1
348	4
350	3
352	3
353	2
354	2
355	4
356	1
357	1
358	3
359	1
360	2
361	1
362	3
363	2
364	1
365	1
366	2
367	4
368	2
369	2
371	3
372	2
373	2
374	2
375	1
376	1
378	1
379	2
380	2
381	2
382	1
383	1
385	3
387	2
388	3
389	1
390	2
393	2
394	3
395	1
396	1
397	1
398	5
401	3
402	1
403	1
404	4
405	1
406	1
408	1
410	1
411	1
412	1
415	1
417	1
418	1
423	2
425	1
427	1
428	1
430	1
431	3
437	2
438	1
441	1
443	2
447	1
449	1
450	3
452	1
453	1
456	1
457	2
460	2
461	1
468	2
470	3
473	1
475	2
476	1
477	1
486	1
489	1
491	1
495	2
496	2
500	1
502	1
503	1
504	1
509	1
516	1
529	1
536	1
541	1
551	1
567	1
568	1
575	1
587	1
589	1
602	1
604	1
606	1
632	1
640	1
667	1
695	1
727	1
730	1
809	1
