1	5106
2	3139
3	3958
4	3290
5	3635
6	2957
7	3112
8	2705
9	2734
10	2433
11	2464
12	2196
13	2213
14	2043
15	1850
16	1784
17	1753
18	1523
19	1550
20	1343
21	1296
22	1211
23	1120
24	1011
25	1019
26	1003
27	869
28	879
29	755
30	808
31	741
32	698
33	662
34	628
35	551
36	549
37	510
38	543
39	506
40	492
41	455
42	438
43	409
44	404
45	368
46	379
47	358
48	314
49	318
50	307
51	294
52	304
53	283
54	247
55	268
56	276
57	253
58	256
59	235
60	235
61	210
62	188
63	187
64	178
65	225
66	185
67	193
68	161
69	186
70	150
71	145
72	139
73	159
74	146
75	147
76	115
77	118
78	119
79	97
80	114
81	104
82	109
83	100
84	115
85	84
86	95
87	84
88	90
89	74
90	78
91	92
92	86
93	68
94	63
95	61
96	44
97	58
98	55
99	55
100	66
101	52
102	43
103	44
104	32
105	44
106	42
107	38
108	38
109	43
110	40
111	39
112	30
113	27
114	24
115	27
116	25
117	20
118	35
119	19
120	24
121	17
122	20
123	32
124	14
125	16
126	22
127	24
128	12
129	23
130	13
131	10
132	15
133	9
134	9
135	7
136	7
137	12
138	7
139	11
140	7
141	7
142	14
143	8
144	1
145	8
146	3
147	5
148	11
149	2
150	4
151	4
152	9
153	3
154	5
155	3
156	3
157	2
158	2
159	4
160	3
161	1
162	1
163	8
164	2
165	4
166	2
168	1
170	1
171	1
172	2
173	2
174	2
176	1
182	1
184	1
198	1
204	1
210	1
213	1
218	1
