1	7302
2	3351
3	4142
4	2569
5	3436
6	2875
7	2915
8	2199
9	2314
10	2050
11	1843
12	1621
13	1609
14	1488
15	1429
16	1312
17	1106
18	971
19	1000
20	885
21	1021
22	999
23	914
24	917
25	834
26	753
27	818
28	756
29	769
30	657
31	719
32	671
33	697
34	601
35	660
36	604
37	630
38	595
39	638
40	619
41	673
42	618
43	687
44	589
45	657
46	550
47	625
48	513
49	601
50	468
51	528
52	483
53	428
54	388
55	382
56	378
57	408
58	376
59	348
60	304
61	345
62	292
63	328
64	305
65	276
66	287
67	283
68	267
69	295
70	254
71	263
72	244
73	274
74	248
75	221
76	251
77	243
78	224
79	219
80	201
81	219
82	193
83	193
84	170
85	176
86	161
87	155
88	131
89	119
90	128
91	142
92	130
93	124
94	119
95	117
96	114
97	86
98	89
99	108
100	101
101	124
102	95
103	108
104	92
105	98
106	98
107	97
108	85
109	86
110	90
111	83
112	73
113	83
114	70
115	68
116	88
117	78
118	62
119	72
120	71
121	79
122	79
123	69
124	71
125	85
126	65
127	59
128	55
129	62
130	57
131	51
132	57
133	58
134	44
135	54
136	38
137	38
138	42
139	52
140	51
141	36
142	47
143	47
144	28
145	39
146	35
147	37
148	45
149	48
150	28
151	35
152	32
153	30
154	38
155	36
156	38
157	32
158	25
159	33
160	37
161	32
162	21
163	21
164	32
165	19
166	25
167	26
168	17
169	16
170	22
171	18
172	20
173	15
174	11
175	19
176	16
177	20
178	22
179	11
180	18
181	20
182	23
183	17
184	16
185	18
186	25
187	17
188	21
189	26
190	11
191	19
192	8
193	12
194	12
195	15
196	11
197	14
198	17
199	7
200	10
201	13
202	6
203	11
204	8
205	11
206	13
207	11
208	6
209	12
210	5
211	5
212	12
213	10
214	8
215	13
216	9
217	9
218	10
219	16
220	9
221	12
222	8
223	9
224	11
225	11
226	11
227	7
228	7
229	6
230	12
231	6
232	10
233	6
234	9
235	7
236	3
237	5
238	4
239	1
240	5
241	5
242	9
243	8
244	3
245	2
246	3
247	9
248	5
249	9
250	8
251	11
252	4
253	3
254	7
255	12
256	4
257	3
258	3
259	4
260	2
261	9
262	3
263	2
264	3
265	4
266	6
267	9
268	3
269	3
270	6
271	4
272	5
273	5
274	3
275	4
277	2
278	2
279	1
280	2
281	3
282	1
283	1
284	2
285	2
286	4
288	3
289	1
290	2
291	5
292	2
293	3
294	3
295	6
296	2
297	4
298	3
299	1
301	1
302	2
303	2
304	2
306	2
308	1
309	1
311	2
312	2
313	1
315	1
316	2
317	4
318	2
319	2
321	1
323	1
324	1
327	1
330	1
332	1
333	2
335	1
336	1
337	1
339	1
340	2
341	2
342	2
343	1
344	1
347	1
354	1
356	1
360	1
362	1
367	1
369	1
370	1
371	2
372	1
373	2
381	1
384	1
387	1
396	1
404	1
407	1
419	1
