1	3864
2	2295
3	3116
4	2404
5	2815
6	2318
7	2624
8	2307
9	2591
10	2420
11	2606
12	2373
13	2237
14	2128
15	2120
16	1846
17	1840
18	1710
19	1572
20	1505
21	1622
22	1462
23	1357
24	1359
25	1338
26	1210
27	1202
28	1210
29	1103
30	1083
31	974
32	961
33	978
34	1002
35	970
36	860
37	894
38	839
39	827
40	808
41	785
42	749
43	713
44	714
45	693
46	639
47	610
48	536
49	562
50	501
51	507
52	490
53	475
54	416
55	400
56	385
57	378
58	379
59	344
60	320
61	350
62	314
63	298
64	276
65	281
66	238
67	217
68	259
69	277
70	239
71	210
72	199
73	168
74	172
75	168
76	160
77	153
78	153
79	163
80	133
81	122
82	97
83	109
84	104
85	112
86	106
87	95
88	75
89	80
90	92
91	92
92	78
93	86
94	52
95	74
96	54
97	61
98	53
99	48
100	51
101	43
102	43
103	38
104	50
105	42
106	47
107	29
108	28
109	18
110	28
111	26
112	23
113	29
114	23
115	26
116	19
117	19
118	23
119	20
120	19
121	15
122	15
123	10
124	5
125	10
126	4
127	7
128	9
129	11
130	12
131	4
132	6
133	3
134	3
135	11
136	4
137	7
139	7
140	3
141	5
142	2
143	4
144	3
145	4
146	3
147	4
148	4
149	1
150	3
151	4
153	1
155	1
157	2
158	5
161	1
162	2
163	1
164	1
165	1
166	1
169	1
171	1
172	1
173	1
176	1
180	1
