1	6987
2	5209
3	4981
4	3927
5	3467
6	2996
7	2623
8	2163
9	1945
10	1704
11	1466
12	1295
13	1186
14	1052
15	975
16	800
17	764
18	710
19	621
20	592
21	537
22	503
23	457
24	455
25	419
26	388
27	368
28	380
29	344
30	302
31	297
32	232
33	245
34	266
35	225
36	240
37	227
38	219
39	182
40	180
41	186
42	179
43	159
44	151
45	149
46	154
47	150
48	140
49	118
50	120
51	142
52	113
53	111
54	109
55	91
56	84
57	105
58	75
59	94
60	83
61	85
62	82
63	95
64	75
65	75
66	80
67	80
68	72
69	57
70	66
71	80
72	59
73	55
74	54
75	67
76	39
77	63
78	55
79	52
80	43
81	44
82	54
83	50
84	43
85	41
86	36
87	44
88	43
89	30
90	35
91	46
92	28
93	43
94	45
95	56
96	39
97	35
98	33
99	29
100	20
101	23
102	36
103	27
104	18
105	27
106	26
107	26
108	41
109	21
110	25
111	16
112	17
113	24
114	21
115	26
116	21
117	20
118	24
119	20
120	12
121	16
122	11
123	7
124	16
125	10
126	11
127	11
128	13
129	7
130	15
131	9
132	6
133	7
134	8
135	11
136	14
137	11
138	7
139	11
140	8
141	12
142	4
143	8
144	7
145	6
146	10
147	7
148	3
149	5
150	7
151	6
152	9
153	9
154	3
155	5
156	9
157	2
158	6
159	6
160	3
161	5
162	4
163	2
164	5
165	3
166	7
167	3
168	4
169	7
170	3
172	1
174	1
175	2
176	2
177	2
178	1
179	1
180	1
181	2
182	3
184	1
186	1
187	1
191	1
192	3
195	2
196	2
198	1
200	1
201	1
203	1
207	1
208	3
209	1
214	1
227	1
231	1
