1	4676
2	2309
3	3036
4	1943
5	2178
6	1651
7	1951
8	1205
9	1295
10	1026
11	1092
12	940
13	893
14	790
15	901
16	902
17	1030
18	1049
19	1088
20	1182
21	1237
22	1347
23	1459
24	1460
25	1478
26	1470
27	1568
28	1368
29	1508
30	1417
31	1483
32	1385
33	1434
34	1334
35	1267
36	1265
37	1194
38	1248
39	1190
40	1093
41	1066
42	1090
43	1072
44	999
45	1040
46	973
47	1036
48	942
49	959
50	857
51	932
52	945
53	882
54	871
55	835
56	828
57	797
58	744
59	754
60	720
61	737
62	684
63	670
64	614
65	593
66	573
67	538
68	501
69	527
70	466
71	458
72	430
73	397
74	419
75	365
76	345
77	328
78	296
79	291
80	316
81	263
82	261
83	278
84	230
85	195
86	181
87	189
88	181
89	161
90	154
91	154
92	154
93	139
94	146
95	111
96	115
97	104
98	112
99	98
100	99
101	86
102	84
103	79
104	67
105	81
106	66
107	88
108	64
109	59
110	52
111	57
112	71
113	61
114	40
115	53
116	45
117	29
118	38
119	38
120	39
121	25
122	39
123	29
124	24
125	37
126	36
127	34
128	26
129	26
130	19
131	23
132	12
133	15
134	15
135	14
136	20
137	25
138	9
139	19
140	14
141	9
142	14
143	10
144	12
145	13
146	7
147	17
148	11
149	8
150	8
151	6
152	12
153	8
154	7
155	3
156	13
157	11
158	6
159	10
160	2
161	4
162	7
163	4
164	3
165	4
166	5
167	6
168	5
169	6
170	7
171	10
172	6
173	5
174	5
175	6
176	4
177	3
178	5
179	5
180	6
181	7
182	7
183	5
184	5
185	2
186	4
187	3
188	6
189	4
190	5
191	3
193	2
194	1
196	2
197	4
198	4
199	1
200	4
201	4
202	4
203	1
204	1
205	2
206	3
207	3
208	2
209	4
210	2
211	1
213	1
214	3
215	3
216	1
217	3
218	1
220	2
221	2
222	2
223	4
224	2
226	1
227	1
231	2
233	1
234	1
235	4
236	4
237	1
239	1
242	1
248	2
249	1
250	1
251	2
252	1
255	1
262	1
266	1
267	1
270	1
273	1
276	1
278	1
282	1
